nodes,matric_values,geocode
3253,5464.757054256077,3100302.0
4053,5464.422216654969,4125001.0
744,5459.093756389112,3106705.0
3675,5456.700953083014,4317707.0
1938,5455.632114775907,3200201.0
1978,5451.851086133284,4317608.0
1540,5437.008686319213,4308102.0
2292,5436.923393100442,5107958.0
113,5426.45513196071,2304954.0
2950,5422.564687782385,5208806.0
4131,5419.67206521468,3526704.0
1803,5419.032977571708,4124103.0
3932,5417.344234679722,4207205.0
115,5416.762211199162,4320404.0
3731,5407.25433929332,5107859.0
4688,5404.999632492926,3142205.0
941,5399.185851924398,1501501.0
4039,5393.353105565795,3107406.0
60,5391.47276403025,3542800.0
2234,5385.988304093569,3127404.0
1035,5384.363537760546,3526209.0
4461,5384.065808519438,3122702.0
5080,5383.000000000002,3167400.0
4876,5383.000000000001,1100064.0
103,5383.0,3146552.0
988,5383.0,1713601.0
1919,5383.0,3540804.0
5190,5383.0,2108108.0
94,5382.999999999999,4104006.0
5147,5382.999999999999,5104203.0
3297,5382.999999999996,3168309.0
2011,5380.17338652732,4117800.0
4100,5376.180329204607,4213708.0
2419,5339.889012589319,3139508.0
3662,5323.737844886448,3147303.0
436,5317.774164430825,2616407.0
555,5277.4151133954565,4210100.0
1050,5230.119685452993,2606408.0
622,5192.656523730945,5107180.0
3457,5177.308571513748,3202405.0
2970,5148.550319024047,3520442.0
3764,5142.647887522261,4304200.0
694,5129.401721234834,2918100.0
516,5086.708280864001,2608909.0
1894,5068.95647183825,2208809.0
3920,5057.6949822730385,1301902.0
271,5052.079181723444,2706703.0
1012,5048.753755997255,2309300.0
2283,5038.821764213553,3144102.0
364,5004.763958737889,3538907.0
3670,4999.705877716637,3131703.0
1990,4917.12296060395,1714880.0
782,4915.239368367728,2909703.0
1208,4882.513444180043,2106326.0
3243,4876.32189121504,3200102.0
3667,4863.433632051746,3518404.0
3177,4854.355456414214,2207751.0
3126,4846.9724492662135,3203908.0
2956,4845.386402698804,2504900.0
1146,4787.6799980706355,5219407.0
1906,4775.236079135689,2205953.0
