nodes,matric_values,geocode
2955,33,3172004.0
3023,33,3204708.0
3101,33,3304706.0
3186,33,3505807.0
3265,33,3513405.0
3350,33,3520509.0
3380,33,3523206.0
3610,33,3545209.0
3802,33,4104451.0
3889,33,4110706.0
4077,33,4125506.0
4268,33,4210605.0
4661,33,4313391.0
4760,33,4318309.0
4858,33,4323408.0
4985,33,5103502.0
5164,33,5207808.0
5262,33,5217401.0
383,32,2100808.0
468,32,2105708.0
1151,32,2500700.0
1713,32,2807600.0
1860,32,2912103.0
1873,32,2913408.0
1881,32,2914109.0
1890,32,2914901.0
1907,32,2916500.0
1912,32,2916906.0
2001,32,2923605.0
2058,32,2928406.0
2171,32,3104205.0
2248,32,3111507.0
2362,32,3121605.0
2599,32,3141801.0
2961,32,3200201.0
3220,32,3508801.0
3321,32,3518107.0
3340,32,3519600.0
3531,32,3537602.0
3543,32,3538907.0
3764,32,4101903.0
3766,32,4102109.0
4040,32,4122602.0
4174,32,4203501.0
4410,32,4301008.0
4604,32,4311106.0
4888,32,5002951.0
147,31,1503705.0
648,31,2203206.0
675,31,2204808.0
1043,31,2405603.0
1232,31,2507002.0
1457,31,2608909.0
1654,31,2801702.0
1746,31,2902708.0
1750,31,2903102.0
1868,31,2912905.0
1984,31,2922607.0
1992,31,2923001.0
2096,31,2931103.0
2097,31,2931202.0
2321,31,3118007.0
2483,31,3132206.0
2601,31,3142007.0
2653,31,3145901.0
2697,31,3149804.0
2733,31,3152808.0
2887,31,3166105.0
2905,31,3168002.0
3003,31,3203346.0
3030,31,3205069.0
3362,31,3521606.0
3660,31,3550100.0
3903,31,4111902.0
4166,31,4202909.0
4195,31,4204905.0
4228,31,4207650.0
4369,31,4218202.0
4398,31,4300505.0
4462,31,4304309.0
4521,31,4306601.0
4645,31,4312617.0
4742,31,4317004.0
4823,31,4321600.0
5277,31,5219100.0
188,30,1506500.0
287,30,1707652.0
370,30,1722107.0
575,30,2112704.0
873,30,2305233.0
937,30,2310308.0
1044,30,2405702.0
1169,30,2501906.0
1285,30,2511806.0
1359,30,2600104.0
1375,30,2601607.0
1623,30,2708006.0
1652,30,2801504.0
1682,30,2804508.0
1779,30,2905305.0
1839,30,2910701.0
1937,30,2918803.0
2043,30,2927002.0
2245,30,3111200.0
2295,30,3115706.0
2500,30,3133808.0
2506,30,3134400.0
2529,30,3136306.0
2625,30,3144102.0
2834,30,3162104.0
2988,30,3202504.0
3002,30,3203320.0
3042,30,3300308.0
3456,30,3530805.0
3569,30,3541307.0
3748,30,4100608.0
4084,30,4126009.0
4221,30,4207106.0
4282,30,4211702.0
4428,30,4302006.0
4505,30,4305975.0
5002,30,5105101.0
5192,30,5210406.0
5232,30,5214408.0
5254,30,5216304.0
115,29,1501576.0
576,29,2112803.0
734,29,2207801.0
1236,29,2507408.0
1292,29,2512309.0
1351,29,2516706.0
1445,29,2608057.0
1668,29,2803203.0
1763,29,2904050.0
1874,29,2913457.0
1987,29,2922730.0
2034,29,2926202.0
2052,29,2927903.0
2162,29,3103405.0
2270,29,3113503.0
2366,29,3122108.0
2461,29,3130309.0
2480,29,3131901.0
2499,29,3133758.0
2551,29,3138005.0
2668,29,3147204.0
2787,29,3157708.0
2824,29,3161106.0
2842,29,3162575.0
2921,29,3169356.0
2929,29,3170057.0
3022,29,3204658.0
3217,29,3508504.0
3364,29,3521804.0
3449,29,3530102.0
