nodes,matric_values,geocode
2291,47,5102637.0
2780,47,4213401.0
3287,47,4323309.0
3562,47,4313953.0
3629,47,3154903.0
4519,47,4316436.0
4604,47,3107307.0
4796,47,4316709.0
144,46,2923100.0
304,46,4310009.0
315,46,1508050.0
500,46,1508100.0
557,46,2204303.0
664,46,2210508.0
741,46,1503804.0
838,46,2411205.0
1695,46,4104907.0
1884,46,3205200.0
2255,46,3522703.0
2506,46,1500800.0
2508,46,1504976.0
2587,46,1505502.0
3266,46,5104559.0
4539,46,3132701.0
35,45,2915809.0
72,45,2208700.0
259,45,4123808.0
271,45,2706703.0
402,45,2918308.0
1040,45,1507953.0
1465,45,4304804.0
1610,45,3514403.0
1867,45,1506161.0
1879,45,3306008.0
2061,45,3101706.0
2243,45,2201200.0
2393,45,4307708.0
2503,45,4304952.0
2595,45,4117107.0
2599,45,4313508.0
2641,45,4114104.0
2866,45,4119400.0
2887,45,4320859.0
3094,45,4213203.0
3600,45,4316600.0
3942,45,3115508.0
4410,45,4126801.0
4590,45,3126901.0
4652,45,3122504.0
42,44,2407104.0
151,44,3303906.0
418,44,2901155.0
814,44,4106308.0
879,44,2404200.0
970,44,3500105.0
1129,44,3113305.0
1523,44,2305605.0
1669,44,1707009.0
1737,44,2920403.0
2455,44,1507300.0
2474,44,1508084.0
3073,44,4320909.0
3638,44,4211108.0
3705,44,4316402.0
3764,44,4304200.0
166,43,2102101.0
229,43,2301307.0
849,43,3128709.0
1419,43,2919801.0
1619,43,3555109.0
1630,43,5101704.0
1659,43,4302352.0
1663,43,4120002.0
2023,43,2102556.0
2231,43,3115300.0
2573,43,4205506.0
2678,43,5002407.0
2750,43,4309407.0
2771,43,4127106.0
2917,43,5103908.0
3177,43,2207751.0
3270,43,4323507.0
3587,43,4120655.0
3634,43,4112009.0
3762,43,3147006.0
4019,43,3553708.0
4201,43,3125952.0
4835,43,4319604.0
157,42,2307601.0
203,42,2922904.0
604,42,2307635.0
612,42,2311405.0
1305,42,2309409.0
1542,42,2110708.0
1652,42,2906303.0
1983,42,2907905.0
2356,42,3142908.0
2470,42,4302378.0
2480,42,2907806.0
2526,42,2614105.0
2687,42,4314704.0
2906,42,4208401.0
2916,42,4320008.0
3001,42,3554003.0
3030,42,4216008.0
3124,42,4126603.0
3291,42,1502939.0
3365,42,4300406.0
156,41,2507804.0
183,41,2305001.0
416,41,2306108.0
494,41,5108600.0
505,41,3541505.0
561,41,2302602.0
1111,41,2919504.0
1159,41,2922508.0
1410,41,2927507.0
1521,41,3507001.0
1635,41,2609808.0
1718,41,3527405.0
1990,41,1714880.0
2045,41,2611002.0
2267,41,4321857.0
2477,41,2208304.0
2845,41,2914000.0
3010,41,3146305.0
3075,41,4201406.0
3134,41,2902104.0
3421,41,2203503.0
3690,41,4119608.0
4029,41,4212205.0
4411,41,3140001.0
390,40,4315107.0
449,40,4102406.0
1001,40,2920502.0
1522,40,2311264.0
1866,40,2907509.0
2244,40,2201507.0
2301,40,3510203.0
2456,40,2933604.0
2476,40,2205508.0
2591,40,3507506.0
2777,40,4109757.0
2881,40,5218706.0
3347,40,4120606.0
3574,40,2504405.0
3915,40,4209409.0
3941,40,4108205.0
4072,40,4314027.0
191,39,4320305.0
409,39,4204400.0
544,39,4202537.0
926,39,2804003.0
1016,39,2806206.0
1221,39,2923209.0
1498,39,2906709.0
1818,39,2902609.0
2385,39,5105606.0
2471,39,4306007.0
2579,39,5211305.0
2606,39,4121604.0
2637,39,4106605.0
3034,39,4321501.0
3207,39,3112307.0
3413,39,1716703.0
3451,39,3163706.0
3660,39,4322707.0
3669,39,2925501.0
3675,39,4317707.0
4728,39,3123700.0
36,38,2923704.0
169,38,2210003.0
190,38,2305308.0
227,38,2615607.0
240,38,2612505.0
295,38,5107875.0
599,38,1506708.0
633,38,2309201.0
1141,38,3135209.0
1551,38,3542602.0
1608,38,1504703.0
2004,38,4117057.0
2318,38,2107704.0
2438,38,2210805.0
2481,38,3151008.0
2888,38,1714203.0
3084,38,2610905.0
3402,38,5005152.0
3437,38,5101902.0
3493,38,3141405.0
3699,38,1504059.0
3740,38,4305702.0
3958,38,4217907.0
4438,38,3158003.0
4735,38,3129509.0
5036,38,3144359.0
54,37,3523909.0
189,37,3303401.0
452,37,4107207.0
549,37,4128500.0
607,37,2917300.0
791,37,4109807.0
1080,37,2601904.0
1156,37,2905800.0
1242,37,4321956.0
1375,37,2806107.0
1400,37,2931004.0
1421,37,2917607.0
1734,37,4306809.0
1948,37,2515302.0
2016,37,1505064.0
2425,37,4304002.0
3126,37,3203908.0
3280,37,4321329.0
3389,37,3204054.0
3718,37,4112702.0
3773,37,1702554.0
3953,37,3145604.0
64,36,3504503.0
91,36,4209706.0
130,36,3538808.0
379,36,2911006.0
529,36,5103353.0
